Ativo_ID,Data,Valor
72,2025-06-20,21360.16
72,2025-06-27,21360.16
72,2025-07-01,21360.16
72,2025-07-12,21360.16
72,2025-07-17,21360.16
72,2025-07-28,21360.16
72,2025-08-01,21360.16
72,2025-08-12,21360.16
72,2025-08-22,21360.16
72,2025-08-29,21360.16
72,2025-09-09,21360.16
72,2025-09-19,21360.16
72,2025-10-01,21360.16
72,2025-10-25,21360.16
72,2025-10-31,21360.15
72,2025-11-10,21360.16
72,2025-11-21,21360.16
72,2025-11-28,21361.16
72,2025-12-12,21360.16
72,2025-12-19,21360.16
72,2026-01-01,21360.16
72,2026-01-24,21360.16
72,2026-01-30,21360.16
72,2026-02-16,21360.16
72,2026-02-27,21360.16
72,2026-03-09,21360.16
72,2026-03-20,21360.16
72,2026-03-31,21360.16
72,2026-04-17,21360.16
72,2026-05-01,21360.16
72,2026-05-13,21360.16
72,2026-05-30,21360.16
72,2026-06-09,21360.16
72,2026-06-16,21360.16
73,2024-01-06,26321.9
73,2024-01-13,26405.48
73,2024-01-20,26489.33
73,2024-01-27,26573.45
73,2024-01-30,26606.81
73,2024-02-03,26657.12
73,2024-02-10,26741.35
73,2024-02-17,26789.99
73,2024-02-24,26872.66
73,2024-03-01,26838.86
73,2024-03-09,23789.55
73,2024-03-16,23789.55
73,2024-03-23,23789.55
73,2024-03-30,23789.55
73,2024-04-06,23789.55
73,2024-04-13,23789.55
73,2024-04-20,23789.55
73,2024-05-01,23789.55
73,2024-05-04,23789.55
73,2024-05-11,23789.55
73,2024-05-18,23789.55
73,2024-05-25,23789.55
73,2024-06-01,23789.55
73,2024-06-08,23789.55
73,2024-06-15,23789.55
73,2024-06-22,23789.55
73,2024-06-29,23789.55
73,2024-07-06,23789.55
73,2024-07-13,23789.22
73,2024-07-20,23789.55
73,2024-07-27,23789.55
73,2024-08-01,23789.55
73,2024-08-13,23789.55
73,2024-08-17,23789.55
73,2024-08-24,23789.55
73,2024-09-02,23789.55
73,2024-09-07,23789.55
73,2024-09-30,23789.55
73,2024-10-05,23789.55
73,2024-10-18,23789.55
73,2024-10-25,23789.55
73,2024-11-01,23789.55
73,2024-11-09,23789.55
73,2024-11-16,23789.55
73,2024-11-23,23789.55
73,2024-11-30,23789.55
73,2024-12-07,23789.55
73,2024-12-14,23789.55
73,2024-12-21,23789.55
73,2024-12-28,23789.55
73,2024-12-31,23789.55
73,2025-01-09,23789.55
73,2025-01-17,23789.55
73,2025-01-24,23789.55
73,2025-01-31,23789.55
73,2025-02-10,23789.55
73,2025-02-17,23789.55
73,2025-02-22,23789.55
73,2025-03-01,23789.55
73,2025-03-08,23789.55
73,2025-03-12,23789.55
73,2025-03-21,23789.55
73,2025-03-28,23789.55
73,2025-03-31,23789.55
73,2025-04-05,23789.55
73,2025-04-15,23789.55
73,2025-04-19,23789.55
73,2025-04-28,23789.55
73,2025-05-01,23789.55
73,2025-05-10,23789.55
73,2025-05-19,23789.55
73,2025-05-27,23789.47
73,2025-06-01,23789.55
73,2025-06-07,23789.55
73,2025-06-13,23789.55
73,2025-06-20,23789.55
73,2025-06-27,23789.55
73,2025-07-01,23789.55
73,2025-07-12,23789.55
73,2025-07-17,23789.55
73,2025-07-28,23789.55
73,2025-08-01,23789.55
73,2025-08-12,23789.55
73,2025-08-22,23789.55
73,2025-08-29,23789.55
73,2025-09-09,23789.55
73,2025-09-19,23789.55
73,2025-10-01,23789.55
73,2025-10-25,23789.55
73,2025-10-31,23789.55
73,2025-11-10,23789.55
73,2025-11-21,23789.55
73,2025-11-28,23789.55
73,2025-12-12,23789.55
73,2025-12-19,23789.55
73,2026-01-01,23789.55
73,2026-01-24,23789.55
73,2026-01-30,23789.55
73,2026-02-16,23789.55
73,2026-02-27,23789.55
73,2026-03-09,23789.55
73,2026-03-20,23789.55
73,2026-03-31,23505.62
73,2026-04-17,23505.62
73,2026-05-01,23505.62
73,2026-05-13,23505.62
73,2026-05-30,23505.62
73,2026-06-09,23505.62
73,2026-06-16,23505.62
74,2026-02-16,6256.19
74,2026-02-27,6280.51
74,2026-03-09,6309.91
74,2026-03-20,6348.02
74,2026-03-31,6318.71
74,2026-04-17,6265.3
74,2026-05-01,6278.67
74,2026-05-13,6286.27
74,2026-05-30,6342.14
74,2026-06-09,6245.67
74,2026-06-16,6363.0
75,2024-01-06,20778.66
75,2024-01-13,20848.47
75,2024-01-20,20782.87
75,2024-01-27,20834.79
75,2024-01-30,20849.38
75,2024-02-03,20880.53
75,2024-02-10,20937.79
75,2024-02-17,20812.81
75,2024-02-24,20889.67
75,2024-03-01,20948.78
75,2024-03-09,21033.28
75,2024-03-16,20961.1
75,2024-03-23,21002.48
75,2024-03-30,21038.21
75,2024-04-06,21081.32
75,2024-04-13,21110.5
75,2024-04-20,21014.69
75,2024-05-01,21080.7
75,2024-05-04,21099.8
75,2024-05-11,21155.19
75,2024-05-18,21054.64
75,2024-05-25,21102.88
75,2024-06-01,21145.89
75,2024-06-08,21197.4
75,2024-06-15,21258.48
75,2024-06-22,21150.67
75,2024-06-29,21195.04
75,2024-07-06,21241.62
75,2024-07-13,21272.18
75,2024-07-20,21173.82
75,2024-07-27,21221.38
75,2024-08-01,21248.98
75,2024-08-13,21331.75
75,2024-08-17,21203.06
75,2024-08-24,21235.24
75,2024-09-02,21266.39
75,2024-09-07,21298.84
75,2024-09-30,21270.39
75,2024-10-05,21324.96
75,2024-10-18,21265.23
75,2024-10-25,21319.94
75,2024-11-01,21390.59
75,2024-11-09,21449.13
75,2024-11-16,21495.12
75,2024-11-23,21365.74
75,2024-11-30,21419.63
75,2024-12-07,21469.59
75,2024-12-14,21531.86
75,2024-12-21,21456.53
75,2024-12-28,21508.65
75,2024-12-31,21525.12
75,2025-01-09,21585.67
75,2025-01-17,21502.78
75,2025-01-24,21536.12
75,2025-01-31,21581.88
75,2025-02-10,21636.62
75,2025-02-17,21667.96
75,2025-02-22,21596.74
75,2025-03-01,21703.1
75,2025-03-08,21768.59
75,2025-03-12,21812.37
75,2025-03-21,21808.63
75,2025-03-28,21870.62
75,2025-03-31,21880.24
75,2025-04-05,21940.87
75,2025-04-15,22015.93
75,2025-04-19,21894.48
75,2025-04-28,21938.97
75,2025-05-01,21973.44
75,2025-05-10,22042.89
75,2025-05-19,21957.17
75,2025-05-27,22017.85
75,2025-06-01,22055.1
75,2025-06-07,22104.37
75,2025-06-13,22127.82
75,2025-06-20,22000.3
75,2025-06-27,22046.75
75,2025-07-01,22058.43
75,2025-07-12,22145.31
75,2025-07-17,22023.86
75,2025-07-28,22092.39
75,2025-08-01,22132.8
75,2025-08-12,22202.33
75,2025-08-22,22068.45
75,2025-08-29,22093.41
75,2025-09-09,22128.98
75,2025-09-19,22039.5
75,2025-10-01,22132.2
75,2025-10-25,22144.15
75,2025-10-31,22171.79
75,2025-11-10,22219.24
75,2025-11-21,22099.23
75,2025-11-28,22134.68
75,2025-12-12,22226.44
75,2025-12-19,22133.98
75,2026-01-01,22211.5
75,2026-01-24,22212.69
75,2026-01-30,22250.1
75,2026-02-16,22358.31
75,2026-02-27,22274.44
75,2026-03-09,22374.99
75,2026-03-20,22367.84
75,2026-03-31,19995.32
75,2026-04-17,20244.9
75,2026-05-01,18414.06
75,2026-05-13,18542.33
75,2026-05-30,18497.58
75,2026-06-09,18235.23
75,2026-06-16,18303.31
76,2026-02-16,4036.49
76,2026-02-27,4050.28
76,2026-03-09,4063.01
76,2026-03-20,4086.01
76,2026-03-31,3987.17
76,2026-04-17,3371.08
76,2026-05-01,3376.82
76,2026-05-13,3397.82
76,2026-05-30,3413.94
76,2026-06-09,3368.21
76,2026-06-16,3401.04
77,2024-01-06,10388.53
77,2024-01-13,10411.85
77,2024-01-20,10435.22
77,2024-01-27,10458.64
77,2024-01-30,10468.03
77,2024-02-03,10482.12
77,2024-02-10,10505.65
77,2024-02-17,10519.79
77,2024-02-24,10543.41
77,2024-03-01,10562.34
77,2024-03-09,10590.79
77,2024-03-16,10000.0
77,2024-03-23,10022.44
77,2024-03-30,10040.44
77,2024-04-06,10062.97
77,2024-04-13,10085.56
77,2024-04-20,10108.2
77,2024-05-01,10139.98
77,2024-05-04,10149.08
77,2024-05-11,10171.86
77,2024-05-18,10194.7
77,2024-05-25,10217.58
77,2024-06-01,10235.92
77,2024-06-08,10258.9
77,2024-06-15,10281.93
77,2024-06-22,10305.01
77,2024-06-29,10328.14
77,2024-07-06,10351.33
77,2024-07-13,10374.56
77,2024-07-20,10397.85
77,2024-07-27,10421.09
77,2024-08-01,10435.22
77,2024-08-13,10472.72
77,2024-08-17,10491.53
77,2024-08-24,10515.08
77,2024-09-02,10538.68
77,2024-09-07,10562.34
77,2024-09-30,10040.44
77,2024-10-05,10062.97
77,2024-10-18,10103.67
77,2024-10-25,10126.35
77,2024-11-01,10153.63
77,2024-11-09,10176.43
77,2024-11-16,10194.7
77,2024-11-23,10213.0
77,2024-11-30,10235.92
77,2024-12-07,10258.9
77,2024-12-14,10281.93
77,2024-12-21,10305.01
77,2024-12-28,10323.51
77,2024-12-31,10332.77
77,2025-01-09,10355.97
77,2025-01-17,10383.87
77,2025-01-24,10407.18
77,2025-01-31,10430.54
77,2025-02-10,10463.33
77,2025-02-17,10482.12
77,2025-02-22,10505.65
77,2025-03-01,10529.23
77,2025-03-08,10543.41
77,2025-03-12,10552.87
77,2025-03-21,10013.46
77,2025-03-28,10035.93
77,2025-03-31,10040.44
77,2025-04-05,10062.97
77,2025-04-15,10090.09
77,2025-04-19,10103.67
77,2025-04-28,10126.35
77,2025-05-01,10135.44
77,2025-05-10,10162.74
77,2025-05-19,10185.56
77,2025-05-27,10213.0
77,2025-06-01,10231.34
77,2025-06-07,10254.3
77,2025-06-13,10277.32
77,2025-06-20,10291.16
77,2025-06-27,10314.26
77,2025-07-01,10323.51
77,2025-07-12,10365.26
77,2025-07-17,10379.21
77,2025-07-28,10411.85
77,2025-08-01,10430.54
77,2025-08-12,10463.33
77,2025-08-22,10505.65
77,2025-08-29,10524.51
77,2025-09-09,10557.6
77,2025-09-19,10013.46
77,2025-10-01,10049.45
77,2025-10-25,10130.89
77,2025-10-31,10149.08
77,2025-11-10,10176.43
77,2025-11-21,10216.0
77,2025-11-28,10235.91
77,2025-12-12,10286.54
77,2025-12-19,10305.01
77,2026-01-01,10342.05
77,2026-01-24,10416.52
77,2026-01-30,10435.22
77,2026-02-16,10486.82
77,2026-02-27,10519.79
77,2026-03-09,10548.14
77,2026-03-20,10013.46
77,2026-03-31,9259.63
77,2026-04-17,9540.5
77,2026-05-01,9606.44
77,2026-05-13,9624.87
77,2026-05-30,9615.08
77,2026-06-09,9532.96
77,2026-06-16,9557.71
78,2025-05-10,10000.0
78,2025-05-19,10052.83
78,2025-05-27,10088.21
78,2025-06-01,10111.87
78,2025-06-07,10141.52
78,2025-06-13,10171.25
78,2025-06-20,10189.14
78,2025-06-27,10219.01
78,2025-07-01,10230.99
78,2025-07-12,10285.04
78,2025-07-17,10303.13
78,2025-07-28,10345.44
78,2025-08-01,10369.7
78,2025-08-12,10412.29
78,2025-08-22,10467.31
78,2025-08-29,10491.86
78,2025-09-09,10534.95
78,2025-09-19,10584.41
78,2025-10-01,10634.11
78,2025-10-25,10041.07
78,2025-10-31,10064.61
78,2025-11-10,10100.03
78,2025-11-21,10147.46
78,2025-11-28,10177.21
78,2025-12-12,10242.97
78,2025-12-19,10266.99
78,2026-01-01,10315.2
78,2026-01-24,10412.29
78,2026-01-30,10436.71
78,2026-02-16,10504.15
78,2026-02-27,10547.29
78,2026-03-09,10584.41
78,2026-03-20,10640.34
78,2026-03-31,10574.79
78,2026-04-17,9696.07
78,2026-05-01,9600.76
78,2026-05-13,9578.65
78,2026-05-30,9616.44
78,2026-06-09,9308.99
78,2026-06-16,9541.95
79,2025-07-12,9731.34
79,2025-07-17,9743.61
79,2025-07-28,9773.77
79,2025-08-01,9791.56
79,2025-08-12,9822.17
79,2025-08-22,9839.03
79,2025-08-29,9850.05
79,2025-09-09,9865.77
79,2025-09-19,9895.76
79,2025-10-01,9937.22
79,2025-10-25,10007.13
79,2025-10-31,10039.6
79,2025-11-10,10050.27
79,2025-11-21,9728.68
79,2025-11-28,9744.59
79,2025-12-12,9784.41
79,2025-12-19,9806.45
79,2026-01-01,9840.66
79,2026-01-24,9898.42
79,2026-01-30,9927.7
79,2026-02-16,9975.79
79,2026-02-27,10012.51
79,2026-03-09,10057.61
79,2026-03-20,10115.67
79,2026-03-31,8860.08
79,2026-04-17,9015.3
79,2026-05-01,8722.07
79,2026-05-13,8633.16
79,2026-05-30,7904.31
79,2026-06-09,7690.28
79,2026-06-16,7963.37
80,2025-11-10,10000.0
80,2025-11-21,10031.97
80,2025-11-28,10053.44
80,2025-12-12,10096.31
80,2025-12-19,10114.75
80,2026-01-01,10156.59
80,2026-01-24,10277.24
80,2026-01-30,10249.9
80,2026-02-16,10301.48
80,2026-02-27,10340.62
80,2026-03-09,10384.38
80,2026-03-20,10445.12
80,2026-03-31,10385.75
80,2026-04-17,10508.35
80,2026-05-01,10426.04
80,2026-05-13,10417.53
80,2026-05-30,10368.27
80,2026-06-09,9917.43
80,2026-06-16,10343.75
81,2024-01-06,2159.49
81,2024-01-13,2166.19
81,2024-01-20,2106.22
81,2024-01-27,2110.96
81,2024-01-30,2112.31
81,2024-02-03,2115.01
81,2024-02-10,2120.28
81,2024-02-17,2123.45
81,2024-02-24,2129.87
81,2024-03-01,2135.47
81,2024-03-09,2143.49
81,2024-03-16,2150.83
81,2024-03-23,2154.55
81,2024-03-30,2157.81
81,2024-04-06,2161.7
81,2024-04-13,2164.16
81,2024-04-20,2168.43
81,2024-05-01,2174.58
81,2024-05-04,2176.35
81,2024-05-11,2181.52
81,2024-05-18,2186.1
81,2024-05-25,2190.57
81,2024-06-01,2194.7
81,2024-06-08,2199.44
81,2024-06-15,2205.23
81,2024-06-22,2209.9
81,2024-06-29,2213.99
81,2024-07-06,2218.32
81,2024-07-13,2220.96
81,2024-07-20,2157.97
81,2024-07-27,2162.29
81,2024-08-01,2164.84
81,2024-08-13,2172.41
81,2024-08-17,2175.64
81,2024-08-24,2178.4
81,2024-09-02,2181.07
81,2024-09-07,2183.79
81,2024-09-30,2195.56
81,2024-10-05,2200.66
81,2024-10-18,2209.43
81,2024-10-25,2214.59
81,2024-11-01,2221.3
81,2024-11-09,2226.85
81,2024-11-16,2231.2
81,2024-11-23,2234.67
81,2024-11-30,2239.78
81,2024-12-07,2244.47
81,2024-12-14,2250.45
81,2024-12-21,2256.51
81,2024-12-28,2264.56
81,2024-12-31,2263.08
81,2025-01-09,2268.91
81,2025-01-17,2204.59
81,2025-01-24,2207.48
81,2025-01-31,2211.65
81,2025-02-10,2216.53
81,2025-02-17,2219.32
81,2025-02-22,2228.79
81,2025-03-01,2239.23
81,2025-03-08,2245.67
81,2025-03-12,2249.98
81,2025-03-21,2262.59
81,2025-03-28,2268.49
81,2025-03-31,2269.38
81,2025-04-05,2275.13
81,2025-04-15,2282.27
81,2025-04-19,2285.55
81,2025-04-28,2289.76
81,2025-05-01,2293.04
81,2025-05-10,2299.64
81,2025-05-19,2304.93
81,2025-05-27,2310.65
81,2025-06-01,2314.12
81,2025-06-07,2318.75
81,2025-06-13,2320.78
81,2025-06-20,2324.21
81,2025-06-27,2328.57
81,2025-07-01,2329.58
81,2025-07-12,2337.78
81,2025-07-17,2270.86
81,2025-07-28,2277.18
81,2025-08-01,2280.92
81,2025-08-12,2287.37
81,2025-08-22,2290.46
81,2025-08-29,2292.52
81,2025-09-09,2295.46
81,2025-09-19,2301.62
81,2025-10-01,2301.44
81,2025-10-25,2327.02
81,2025-10-31,2329.49
81,2025-11-10,2333.83
81,2025-11-21,2338.49
81,2025-11-28,2341.92
81,2025-12-12,2351.12
81,2025-12-19,2355.1
81,2026-01-01,2362.48
81,2026-01-24,2303.64
81,2026-01-30,2307.09
81,2026-02-16,2317.14
81,2026-02-27,2324.94
81,2026-03-09,2334.8
81,2026-03-20,2347.34
81,2026-03-31,2300.77
81,2026-04-17,2330.32
81,2026-05-01,2335.12
81,2026-05-13,2347.8
81,2026-05-30,2364.22
81,2026-06-09,2354.84
81,2026-06-16,2368.41
82,2025-02-10,20000.0
82,2025-02-17,20127.67
82,2025-02-22,20191.81
82,2025-03-01,20025.46
82,2025-03-08,20063.73
82,2025-03-12,20089.28
82,2025-03-21,20178.97
82,2025-03-28,19519.42
82,2025-03-31,19532.53
82,2025-04-05,19598.2
82,2025-04-15,19677.29
82,2025-04-19,19716.96
82,2025-04-28,19769.97
82,2025-05-01,19359.31
82,2025-05-10,19437.44
82,2025-05-19,19504.48
82,2025-05-27,18995.63
82,2025-06-01,19048.02
82,2025-06-07,19113.72
82,2025-06-13,19179.64
82,2025-06-20,19219.3
82,2025-06-27,18908.71
82,2025-07-01,18965.1
82,2025-07-12,19054.29
82,2025-07-17,19094.19
82,2025-07-28,19187.61
82,2025-08-01,18643.41
82,2025-08-12,18734.63
82,2025-08-22,18852.56
82,2025-08-29,18244.54
82,2025-09-09,19333.81
82,2025-09-19,18436.36
82,2025-10-01,18244.27
82,2025-10-25,18461.81
82,2025-10-31,17946.98
82,2025-11-10,18022.22
82,2025-11-21,17804.33
82,2025-11-28,16759.38
82,2025-12-12,16888.41
82,2025-12-19,16935.58
82,2026-01-01,16794.47
82,2026-01-24,16982.88
82,2026-01-30,16367.41
82,2026-02-16,16493.43
82,2026-02-27,16332.32
82,2026-03-09,16389.36
82,2026-03-20,16504.03
82,2026-03-31,16248.4
82,2026-04-17,16383.51
82,2026-05-01,16188.5
82,2026-05-13,16266.52
82,2026-05-30,16130.65
82,2026-06-09,16486.23
82,2026-06-16,16241.37
83,2024-01-06,22752.61
83,2024-01-13,22818.28
83,2024-01-20,22883.84
83,2024-01-27,22603.24
83,2024-01-30,22529.08
83,2024-02-03,22567.89
83,2024-02-10,22631.53
83,2024-02-17,22668.31
83,2024-02-24,22286.89
83,2024-03-01,22336.51
83,2024-03-09,22411.15
83,2024-03-16,22473.54
83,2024-03-23,22098.13
83,2024-03-30,22146.51
83,2024-04-06,22206.21
83,2024-04-13,22266.04
83,2024-04-20,22326.02
83,2024-05-01,21981.07
83,2024-05-04,22004.74
83,2024-05-11,22064.03
83,2024-05-18,22122.88
83,2024-05-25,21747.19
83,2024-06-01,21793.27
83,2024-06-08,21851.0
83,2024-06-15,21908.89
83,2024-06-22,21966.93
83,2024-06-29,21600.19
83,2024-07-06,21657.42
83,2024-07-13,21714.79
83,2024-07-20,21772.32
83,2024-07-27,21405.07
83,2024-08-01,21439.08
83,2024-08-13,21530.02
83,2024-08-17,21575.64
83,2024-08-24,21205.14
83,2024-09-02,21261.32
83,2024-09-07,21317.64
83,2024-09-30,21064.52
83,2024-10-05,21121.27
83,2024-10-18,21223.81
83,2024-10-25,20848.44
83,2024-11-01,20915.87
83,2024-11-09,20972.22
83,2024-11-16,21018.16
83,2024-11-23,20641.3
83,2024-11-30,20698.76
83,2024-12-07,20756.38
83,2024-12-14,20814.16
83,2024-12-21,20874.33
83,2024-12-28,20480.38
83,2024-12-31,20504.62
83,2025-01-09,20565.36
83,2025-01-17,20638.48
83,2025-01-24,20240.29
83,2025-01-31,20300.25
83,2025-02-10,20387.35
83,2025-02-17,20438.53
83,2025-02-22,20502.68
83,2025-03-01,20100.85
83,2025-03-08,20138.68
83,2025-03-12,20163.94
83,2025-03-21,20252.6
83,2025-03-28,19843.28
83,2025-03-31,19856.41
83,2025-04-05,19922.21
83,2025-04-15,20001.46
83,2025-04-19,20041.21
83,2025-04-28,19620.56
83,2025-05-01,19646.54
83,2025-05-10,19724.69
83,2025-05-19,19791.09
83,2025-05-27,19382.47
83,2025-06-01,19435.18
83,2025-06-07,19501.28
83,2025-06-13,19567.6
83,2025-06-20,19607.5
83,2025-06-27,19178.88
83,2025-07-01,19205.28
83,2025-07-12,19324.51
83,2025-07-17,19364.42
83,2025-07-28,18959.85
83,2025-08-01,19012.08
83,2025-08-12,19103.81
83,2025-08-22,18754.29
83,2025-08-29,18775.87
83,2025-09-09,18866.47
83,2025-09-19,18970.54
83,2025-10-01,18575.06
83,2025-10-25,18309.65
83,2025-10-31,18360.08
83,2025-11-10,18435.99
83,2025-11-21,18537.69
83,2025-11-28,18115.0
83,2025-12-12,18252.55
83,2025-12-19,19302.82
83,2026-01-01,17905.13
83,2026-01-24,17608.19
83,2026-01-30,17656.69
83,2026-02-16,17790.76
83,2026-02-27,17379.84
83,2026-03-09,17451.73
83,2026-03-20,17560.08
83,2026-03-31,17084.24
83,2026-04-17,17213.95
83,2026-05-01,16827.65
83,2026-05-13,16908.43
83,2026-05-30,16567.06
83,2026-06-09,16624.13
83,2026-06-16,16680.4
84,2025-12-12,20000.0
84,2025-12-19,20197.8
84,2026-01-01,20042.22
84,2026-01-24,20268.92
84,2026-01-30,20028.13
84,2026-02-16,20183.61
84,2026-02-27,20014.06
84,2026-03-09,20098.65
84,2026-03-20,20226.22
84,2026-03-31,20055.79
84,2026-04-17,20209.56
84,2026-05-01,20041.7
84,2026-05-13,20139.0
84,2026-05-30,16420.86
84,2026-06-09,16477.26
84,2026-06-16,16533.85
85,2026-02-16,7187.81
85,2026-02-27,7212.16
85,2026-03-09,7266.31
85,2026-03-20,7268.38
85,2026-03-31,6864.15
85,2026-04-17,6788.13
85,2026-05-01,6794.13
85,2026-05-13,6837.67
85,2026-05-30,6863.57
85,2026-06-09,6744.89
85,2026-06-16,6827.27
86,2026-02-16,19864.09
86,2026-02-27,19635.3
86,2026-03-09,19691.89
86,2026-03-20,18549.71
86,2026-03-31,19544.88
86,2026-04-17,19976.74
86,2026-05-01,19705.24
86,2026-05-13,19822.98
86,2026-05-30,19625.54
86,2026-06-09,19209.03
86,2026-06-16,19494.15
87,2024-01-06,13531.15
87,2024-01-13,13593.99
87,2024-01-20,13414.2
87,2024-01-27,13452.88
87,2024-01-30,13468.18
87,2024-02-03,13491.84
87,2024-02-10,13515.5
87,2024-02-17,13535.69
87,2024-02-24,13341.01
87,2024-03-01,13368.16
87,2024-03-09,13408.99
87,2024-03-16,13492.83
87,2024-03-23,13311.07
87,2024-03-30,13349.56
87,2024-04-06,13397.92
87,2024-04-13,13370.47
87,2024-04-20,13171.72
87,2024-05-01,13207.16
87,2024-05-04,13217.33
87,2024-05-11,13265.02
87,2024-05-18,13068.81
87,2024-05-25,13100.36
87,2024-06-01,13125.42
87,2024-06-08,13157.28
87,2024-06-15,13198.13
87,2024-06-22,12999.58
87,2024-06-29,13034.68
87,2024-07-06,13069.88
87,2024-07-13,13077.46
87,2024-07-20,12880.14
87,2024-07-27,12905.99
87,2024-08-01,12921.4
87,2024-08-13,12980.17
87,2024-08-17,13005.11
87,2024-08-24,12799.38
87,2024-09-02,12830.28
87,2024-09-07,12861.42
87,2024-09-30,12658.46
87,2024-10-05,12678.08
87,2024-10-18,12542.41
87,2024-10-25,12573.85
87,2024-11-01,12611.9
87,2024-11-09,12654.02
87,2024-11-16,12671.96
87,2024-11-23,12474.66
87,2024-11-30,12512.37
87,2024-12-07,12550.2
87,2024-12-14,12570.22
87,2024-12-21,12383.39
87,2024-12-28,12408.18
87,2024-12-31,12420.51
87,2025-01-09,12451.88
87,2025-01-17,12505.05
87,2025-01-24,12315.5
87,2025-01-31,12348.5
87,2025-02-10,12394.35
87,2025-02-17,12382.96
87,2025-02-22,12171.57
87,2025-03-01,12195.72
87,2025-03-08,12210.39
87,2025-03-12,12220.12
87,2025-03-21,12185.21
87,2025-03-28,12241.94
87,2025-03-31,12253.32
87,2025-04-05,12310.37
87,2025-04-15,12300.59
87,2025-04-19,12093.34
87,2025-04-28,12122.56
87,2025-05-01,12144.51
87,2025-05-10,12177.76
87,2025-05-19,12210.39
87,2025-05-27,12026.83
87,2025-06-01,12051.12
87,2025-06-07,12081.54
87,2025-06-13,12089.16
87,2025-06-20,11877.99
87,2025-06-27,11904.09
87,2025-07-01,11914.55
87,2025-07-12,11959.81
87,2025-07-17,11975.22
87,2025-07-28,11786.14
87,2025-08-01,11805.65
87,2025-08-12,11839.86
87,2025-08-22,11647.09
87,2025-08-29,11672.32
87,2025-09-09,11707.74
87,2025-09-19,11490.62
87,2025-10-01,11519.08
87,2025-10-25,11420.94
87,2025-10-31,11444.6
87,2025-11-10,11480.18
87,2025-11-21,11250.69
87,2025-11-28,11270.77
87,2025-12-12,11319.05
87,2025-12-19,11125.03
87,2026-01-01,11160.22
87,2026-01-24,11026.45
87,2026-01-30,11046.7
87,2026-02-16,11102.6
87,2026-02-27,10912.31
87,2026-03-09,10944.58
87,2026-03-20,10822.18
87,2026-03-31,9992.12
87,2026-04-17,10166.42
87,2026-05-01,9968.26
87,2026-05-13,10027.25
87,2026-05-30,9864.51
87,2026-06-09,9755.57
87,2026-06-16,9848.6
88,2024-01-06,11230.5
88,2024-01-13,11249.28
88,2024-01-20,11181.49
88,2024-01-27,11200.18
88,2024-01-30,11207.35
88,2024-02-03,11219.17
88,2024-02-10,11237.92
88,2024-02-17,11161.99
88,2024-02-24,11180.65
88,2024-03-01,11195.49
88,2024-03-09,11217.79
88,2024-03-16,11150.18
88,2024-03-23,11168.81
88,2024-03-30,11183.63
88,2024-04-06,11202.32
88,2024-04-13,11221.04
88,2024-04-20,11157.51
88,2024-05-01,11183.3
88,2024-05-04,11190.71
88,2024-05-11,11209.41
88,2024-05-18,11141.85
88,2024-05-25,11160.46
88,2024-06-01,11175.0
88,2024-06-08,11193.94
88,2024-06-15,11212.63
88,2024-06-22,11140.95
88,2024-06-29,11159.56
88,2024-07-06,11178.2
88,2024-07-13,11196.87
88,2024-07-20,11543.91
88,2024-07-27,11563.35
88,2024-08-01,11574.71
88,2024-08-13,11605.71
88,2024-08-17,11523.23
88,2024-08-24,11542.42
88,2024-09-02,11562.39
88,2024-09-07,11581.98
88,2024-09-30,11545.16
88,2024-10-05,11564.38
88,2024-10-18,11509.92
88,2024-10-25,11529.08
88,2024-11-01,11552.12
88,2024-11-09,11571.35
88,2024-11-16,11586.76
88,2024-11-23,11504.66
88,2024-11-30,11523.71
88,2024-12-07,11542.9
88,2024-12-14,11562.11
88,2024-12-21,11500.79
88,2024-12-28,11516.1
88,2024-12-31,11523.77
88,2025-01-09,11542.95
88,2025-01-17,11481.33
88,2025-01-24,11500.44
88,2025-01-31,11519.57
88,2025-02-10,11546.42
88,2025-02-17,11561.79
88,2025-02-22,11483.58
88,2025-03-01,11502.69
88,2025-03-08,11514.17
88,2025-03-12,11521.82
88,2025-03-21,11472.55
88,2025-03-28,11491.64
88,2025-03-31,11495.43
88,2025-04-05,11514.58
88,2025-04-15,11537.57
88,2025-04-19,11460.32
88,2025-04-28,11475.57
88,2025-05-01,11487.02
88,2025-05-10,11509.95
88,2025-05-19,11448.9
88,2025-05-27,11471.75
88,2025-06-01,11487.01
88,2025-06-07,11503.11
88,2025-06-13,11521.42
88,2025-06-20,11442.95
88,2025-06-27,11461.97
88,2025-07-01,11469.59
88,2025-07-12,11503.91
88,2025-07-17,12062.2
88,2025-07-28,12090.29
88,2025-08-01,12106.36
88,2025-08-12,12134.55
88,2025-08-22,12063.48
88,2025-08-29,12083.53
88,2025-09-09,12111.66
88,2025-09-19,12050.56
88,2025-10-01,12082.62
88,2025-10-25,12057.21
88,2025-10-31,12073.21
88,2025-11-10,12097.31
88,2025-11-21,12027.49
88,2025-11-28,12047.47
88,2025-12-12,12087.54
88,2025-12-19,12023.4
88,2026-01-01,12055.37
88,2026-01-24,12119.56
88,2026-01-30,12135.66
88,2026-02-16,12180.05
88,2026-02-27,12208.38
88,2026-03-09,12232.71
88,2026-03-20,12269.29
88,2026-03-31,11475.6
88,2026-04-17,11673.6
88,2026-05-01,11657.51
88,2026-05-13,11758.72
